axis,ad,process_model,dataset_name,f1,precision,recall
Case,PaperDAE,Paper,paper-0.3-1,0.35763335177531164,0.6306818181818181,0.2495798319327731
Case,PaperDAE-Leaky-10,Paper,paper-0.3-1,0.31347990071811543,0.5932203389830508,0.2130252100840336
Case,PaperDAE-Leaky-100,Paper,paper-0.3-1,0.3226095279261478,0.7678571428571428,0.2042016806722689
Case,PaperDAE-Leaky-150,Paper,paper-0.3-1,0.4209777416404106,0.6129032258064516,0.3205882352941176
Case,PaperDAE-Leaky-200,Paper,paper-0.3-1,0.4110956930492574,0.5971223021582734,0.3134453781512605
Case,PaperDAE-Leaky-25,Paper,paper-0.3-1,0.37611119596761877,0.608,0.27226890756302524
Case,PaperDAE-Leaky-250,Paper,paper-0.3-1,0.41947467191012683,0.602112676056338,0.32184873949579834
Case,PaperDAE-Leaky-300,Paper,paper-0.3-1,0.42874033380109283,0.6066666666666667,0.3315126050420168
Case,PaperDAE-Leaky-350,Paper,paper-0.3-1,0.40432298136645967,0.6076923076923078,0.30294117647058827
Case,PaperDAE-Leaky-400,Paper,paper-0.3-1,0.3419698314108252,0.5875,0.24117647058823527
Case,PaperDAE-Leaky-50,Paper,paper-0.3-1,0.4405780529158945,0.6121794871794872,0.34411764705882353
