axis,ad,process_model,dataset_name,f1,precision,recall
Case,MediumDAE,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-10,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-100,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-150,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-200,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-25,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-250,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-300,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-350,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumDAE-Leaky-50,Medium,medium-0.3-1,0.27173913043478265,0.5,0.1865671641791045
Case,MediumLTNFROZEN-10,Medium,medium-0.3-1,0.5072851606939368,0.6368679050567596,0.4215191647396819
Case,MediumLTNFROZEN-100,Medium,medium-0.3-1,0.5419779688224281,0.6361788617886179,0.4720762385256814
Case,MediumLTNFROZEN-150,Medium,medium-0.3-1,0.5407268366220476,0.639604255742269,0.46832737719851447
Case,MediumLTNFROZEN-200,Medium,medium-0.3-1,0.5004841603824787,0.6506666666666666,0.4066288276925233
Case,MediumLTNFROZEN-25,Medium,medium-0.3-1,0.4046772452402987,0.5959372485921158,0.306355546212599
Case,MediumLTNFROZEN-250,Medium,medium-0.3-1,0.5061370573040902,0.7707624234172906,0.3767780814238666
Case,MediumLTNFROZEN-300,Medium,medium-0.3-1,0.46572935291562395,0.7098814229249012,0.34654193819634227
Case,MediumLTNFROZEN-350,Medium,medium-0.3-1,0.5479609844461453,0.6319582057286975,0.4836731833788802
Case,MediumLTNFROZEN-50,Medium,medium-0.3-1,0.47088579375648754,0.6965865992414665,0.3556513208604863
