axis,ad,process_model,dataset_name,f1,precision,recall
Case,LargeDAE,Large,large-0.3-1,0.2975517890772128,0.5808823529411765,0.2
Case,LargeDAE-Leaky-10,Large,large-0.3-1,0.2611985108682599,0.5952380952380952,0.16730769230769232
Case,LargeDAE-Leaky-100,Large,large-0.3-1,0.3799555390885513,0.5833333333333334,0.28173076923076923
Case,LargeDAE-Leaky-150,Large,large-0.3-1,0.3306570495946088,0.6022727272727273,0.2278846153846154
Case,LargeDAE-Leaky-200,Large,large-0.3-1,0.33577858608847616,0.5964912280701754,0.23365384615384616
Case,LargeDAE-Leaky-25,Large,large-0.3-1,0.28187919463087246,0.5957446808510638,0.18461538461538463
Case,LargeDAE-Leaky-250,Large,large-0.3-1,0.36613096825820224,0.5808823529411765,0.26730769230769236
Case,LargeDAE-Leaky-300,Large,large-0.3-1,0.3612027059183465,0.5984848484848485,0.2586538461538462
Case,LargeDAE-Leaky-350,Large,large-0.3-1,0.3991866103550759,0.5714285714285714,0.30673076923076925
Case,LargeDAE-Leaky-50,Large,large-0.3-1,0.26939788950962135,0.5849056603773585,0.175
Case,LargeLTNFROZEN-10,Large,large-0.3-1,0.5430544896392939,0.6444444444444444,0.46923076923076923
Case,LargeLTNFROZEN-100,Large,large-0.3-1,0.5778504290968532,0.6234567901234568,0.5384615384615384
Case,LargeLTNFROZEN-150,Large,large-0.3-1,0.5977387682237428,0.634020618556701,0.5653846153846154
Case,LargeLTNFROZEN-200,Large,large-0.3-1,0.711590296495957,0.6407766990291262,0.8
Case,LargeLTNFROZEN-25,Large,large-0.3-1,0.6101351351351351,0.645,0.5788461538461538
Case,LargeLTNFROZEN-250,Large,large-0.3-1,0.659222195244966,0.5519413287316652,0.8182692307692307
Case,LargeLTNFROZEN-300,Large,large-0.3-1,0.7129006715241574,0.6254130085905787,0.8288461538461538
Case,LargeLTNFROZEN-350,Large,large-0.3-1,0.6264800861141012,0.6554054054054054,0.6
Case,LargeLTNFROZEN-50,Large,large-0.3-1,0.6441491541298366,0.642156862745098,0.6461538461538461
