axis,ad,process_model,dataset_name,f1,precision,recall
Case,SmallDAE,Small,small-0.3-1,0.45792750632507057,0.6481481481481481,0.35402661544793523
Case,SmallDAE-Leaky-10,Small,small-0.3-1,0.4866347735819492,0.6481481481481481,0.3895596103717931
Case,SmallDAE-Leaky-100,Small,small-0.3-1,0.4745759763848788,0.6481481481481481,0.3743311839758541
Case,SmallDAE-Leaky-150,Small,small-0.3-1,0.45792750632507057,0.6481481481481481,0.35402661544793523
Case,SmallDAE-Leaky-200,Small,small-0.3-1,0.4725311678768479,0.6481481481481481,0.37179311290986417
Case,SmallDAE-Leaky-25,Small,small-0.3-1,0.4663352222818967,0.6481481481481481,0.36417889971189465
Case,SmallDAE-Leaky-250,Small,small-0.3-1,0.4557988934156452,0.6481481481481481,0.35148854438194543
Case,SmallDAE-Leaky-300,Small,small-0.3-1,0.4684108677529747,0.6481481481481481,0.3667169707778845
Case,SmallDAE-Leaky-350,Small,small-0.3-1,0.49641667654307847,0.6481481481481481,0.4022499657017424
Case,SmallDAE-Leaky-50,Small,small-0.3-1,0.4725311678768479,0.6481481481481481,0.37179311290986417
Case,SmallLTNFROZEN-10,Small,small-0.3-1,0.5825431963808073,0.6584507042253521,0.522328165729181
Case,SmallLTNFROZEN-100,Small,small-0.3-1,0.5715629408998276,0.6666666666666666,0.5002057895458911
Case,SmallLTNFROZEN-150,Small,small-0.3-1,0.5760423401555248,0.660958904109589,0.510460968582796
Case,SmallLTNFROZEN-200,Small,small-0.3-1,0.45926323388671203,0.6595744680851063,0.35227740430786114
Case,SmallLTNFROZEN-25,Small,small-0.3-1,0.5455485314124553,0.6654929577464789,0.46223761832898885
Case,SmallLTNFROZEN-250,Small,small-0.3-1,0.5245173768335235,0.6544943820224719,0.4376114693373576
Case,SmallLTNFROZEN-300,Small,small-0.3-1,0.493597483383346,0.6590909090909091,0.39453285773082725
Case,SmallLTNFROZEN-350,Small,small-0.3-1,0.47927958748125227,0.660958904109589,0.37594320208533405
Case,SmallLTNFROZEN-50,Small,small-0.3-1,0.5264960000133514,0.6566666666666667,0.43939497873508027
