axis,ad,process_model,dataset_name,f1,precision,recall
Case,PaperLTNFROZEN-10,Paper,paper-0.3-1,0.5944149245626964,0.6321585903083701,0.5609243697478992
Case,PaperLTNFROZEN-100,Paper,paper-0.3-1,0.6041791199937626,0.6321585903083701,0.5785714285714285
Case,PaperLTNFROZEN-150,Paper,paper-0.3-1,0.5579089422340145,0.6168582375478927,0.5092436974789916
Case,PaperLTNFROZEN-200,Paper,paper-0.3-1,0.5759521907390307,0.6171428571428571,0.5399159663865547
Case,PaperLTNFROZEN-25,Paper,paper-0.3-1,0.6009561689334201,0.6321585903083701,0.5726890756302521
Case,PaperLTNFROZEN-250,Paper,paper-0.3-1,0.5722354540179959,0.6321585903083701,0.522689075630252
Case,PaperLTNFROZEN-300,Paper,paper-0.3-1,0.5739935764108156,0.6321585903083701,0.5256302521008404
Case,PaperLTNFROZEN-350,Paper,paper-0.3-1,0.6028719163047522,0.612781954887218,0.5932773109243697
Case,PaperLTNFROZEN-400,Paper,paper-0.3-1,0.5228483294572447,0.6151685393258427,0.45462184873949585
Case,PaperLTNFROZEN-50,Paper,paper-0.3-1,0.596676744048189,0.6298701298701299,0.5668067226890756
