axis,ad,process_model,dataset_name,f1,precision,recall
Case,Bpic12DAE,BPIC12,bpic12-0.3-1,0.24203821656050956,1.0,0.13768115942028986
Case,Bpic12DAE-Leaky-10,BPIC12,bpic12-0.3-1,0.2193548387096774,1.0,0.12318840579710146
Case,Bpic12DAE-Leaky-100,BPIC12,bpic12-0.3-1,0.16,1.0,0.08695652173913043
Case,Bpic12DAE-Leaky-25,BPIC12,bpic12-0.3-1,0.3668639053254438,1.0,0.2246376811594203
Case,Bpic12DAE-Leaky-50,BPIC12,bpic12-0.3-1,0.2857142857142857,1.0,0.16666666666666666
Case,Bpic12DAE-Leaky-75,BPIC12,bpic12-0.3-1,0.39534883720930236,1.0,0.2463768115942029
