axis,ad,process_model,dataset_name,f1,precision,recall
Case,HugeDAE,Huge,huge-0.3-1,0.4367196814613188,0.8200000000000001,0.29761156505342556
Case,HugeDAE-Leaky-10,Huge,huge-0.3-1,0.4561135395714173,0.8541666666666667,0.31112507856693905
Case,HugeDAE-Leaky-100,Huge,huge-0.3-1,0.35627372724617934,0.7894736842105263,0.23004399748585797
Case,HugeDAE-Leaky-150,Huge,huge-0.3-1,0.28796449159652493,0.7916666666666667,0.1759899434318039
Case,HugeDAE-Leaky-200,Huge,huge-0.3-1,0.5503420586224466,0.717741935483871,0.44626021370207414
Case,HugeDAE-Leaky-25,Huge,huge-0.3-1,0.3833681433439596,0.9,0.24355751099937148
Case,HugeDAE-Leaky-250,Huge,huge-0.3-1,0.32228452834706955,0.78125,0.20301697045883094
Case,HugeDAE-Leaky-300,Huge,huge-0.3-1,0.28796449159652493,0.7916666666666667,0.1759899434318039
Case,HugeDAE-Leaky-50,Huge,huge-0.3-1,0.5136994088221919,0.7,0.4057196731615337
Case,HugeLTNFROZEN-10,Huge,huge-0.3-1,0.31346773126295824,0.6875,0.20301697045883094
Case,HugeLTNFROZEN-100,Huge,huge-0.3-1,0.5076188804278213,0.6818555008210181,0.40430546825895664
Case,HugeLTNFROZEN-150,Huge,huge-0.3-1,0.590733441931889,0.5959183673469388,0.5856379635449402
Case,HugeLTNFROZEN-200,Huge,huge-0.3-1,0.6239530155018997,0.6234567901234568,0.6244500314267756
Case,HugeLTNFROZEN-25,Huge,huge-0.3-1,0.5150330527725577,0.7097701149425287,0.40414833438089254
Case,HugeLTNFROZEN-250,Huge,huge-0.3-1,0.6147420478871968,0.6444159178433889,0.5876807039597738
Case,HugeLTNFROZEN-300,Huge,huge-0.3-1,0.4620115512084624,0.8931623931623931,0.3115964802011314
Case,HugeLTNFROZEN-50,Huge,huge-0.3-1,0.4485727231536022,0.8035714285714286,0.31112507856693905
