axis,ad,process_model,dataset_name,f1,precision,recall
Case,LargeDAE,Large,large-0.3-1,0.3130728412928123,0.6020408163265306,0.21153846153846154
Case,LargeDAE-Leaky-10,Large,large-0.3-1,0.25509811465948445,0.5930232558139534,0.1625
Case,LargeDAE-Leaky-100,Large,large-0.3-1,0.271689497716895,0.6071428571428571,0.175
Case,LargeDAE-Leaky-150,Large,large-0.3-1,0.35410532412994156,0.5957446808510638,0.2519230769230769
Case,LargeDAE-Leaky-200,Large,large-0.3-1,0.3340473130563092,0.5918367346938775,0.2326923076923077
Case,LargeDAE-Leaky-25,Large,large-0.3-1,0.22311267831383233,0.5581395348837209,0.13942307692307693
Case,LargeDAE-Leaky-250,Large,large-0.3-1,0.36394150083912735,0.5789473684210527,0.2653846153846154
Case,LargeDAE-Leaky-300,Large,large-0.3-1,0.34881290129908915,0.5983606557377049,0.24615384615384617
Case,LargeDAE-Leaky-350,Large,large-0.3-1,0.40708176326335305,0.5616438356164384,0.3192307692307692
Case,LargeDAE-Leaky-50,Large,large-0.3-1,0.373479777505421,0.6195652173913043,0.26730769230769236
Case,LargeLTNFROZEN-10,Large,large-0.3-1,0.603483606557377,0.6458333333333334,0.5663461538461538
Case,LargeLTNFROZEN-100,Large,large-0.3-1,0.5543174900738276,0.6358024691358024,0.4913461538461539
Case,LargeLTNFROZEN-150,Large,large-0.3-1,0.6476387084802375,0.640625,0.6548076923076923
Case,LargeLTNFROZEN-200,Large,large-0.3-1,0.6049692185785688,0.6394230769230769,0.5740384615384615
Case,LargeLTNFROZEN-25,Large,large-0.3-1,0.5345128684791782,0.510764829870521,0.5605769230769231
Case,LargeLTNFROZEN-250,Large,large-0.3-1,0.6334113190730837,0.6284403669724771,0.6384615384615384
Case,LargeLTNFROZEN-300,Large,large-0.3-1,0.696364881165846,0.638095238095238,0.7663461538461538
Case,LargeLTNFROZEN-350,Large,large-0.3-1,0.6610248635299726,0.5497198879551821,0.8288461538461538
Case,LargeLTNFROZEN-50,Large,large-0.3-1,0.5948551891314966,0.6348314606741573,0.5596153846153846
