axis,ad,process_model,dataset_name,f1,precision,recall
Case,PaperLTNFROZEN-10,Paper,paper-0.3-1,0.5529362572537674,0.6256281407035176,0.4953781512605042
Case,PaperLTNFROZEN-100,Paper,paper-0.3-1,0.5512626161157523,0.6213592233009708,0.4953781512605042
Case,PaperLTNFROZEN-150,Paper,paper-0.3-1,0.4731564654271987,0.625,0.38067226890756306
Case,PaperLTNFROZEN-200,Paper,paper-0.3-1,0.5629669516053039,0.6181818181818182,0.5168067226890756
Case,PaperLTNFROZEN-25,Paper,paper-0.3-1,0.5261588698800312,0.6181818181818182,0.45798319327731096
Case,PaperLTNFROZEN-250,Paper,paper-0.3-1,0.4557562517067842,0.6181818181818182,0.36092436974789915
Case,PaperLTNFROZEN-300,Paper,paper-0.3-1,0.5683075748902882,0.6145038167938931,0.5285714285714286
Case,PaperLTNFROZEN-350,Paper,paper-0.3-1,0.6607162241375567,0.6367521367521367,0.6865546218487395
Case,PaperLTNFROZEN-400,Paper,paper-0.3-1,0.6596372838464782,0.6270491803278688,0.6957983193277311
Case,PaperLTNFROZEN-50,Paper,paper-0.3-1,0.5874447314275708,0.6228070175438596,0.5558823529411765
