axis,ad,process_model,dataset_name,f1,precision,recall
Case,PaperLTNFROZEN-10,Paper,paper-0.3-1,0.6333041063860879,0.6321585903083701,0.634453781512605
Case,PaperLTNFROZEN-100,Paper,paper-0.3-1,0.6228777869713314,0.6321585903083701,0.6138655462184874
Case,PaperLTNFROZEN-150,Paper,paper-0.3-1,0.578314203966192,0.6181818181818182,0.5432773109243698
Case,PaperLTNFROZEN-200,Paper,paper-0.3-1,0.5596733002064311,0.6321585903083701,0.5021008403361344
Case,PaperLTNFROZEN-25,Paper,paper-0.3-1,0.5977015930454973,0.6321585903083701,0.5668067226890756
Case,PaperLTNFROZEN-250,Paper,paper-0.3-1,0.49501969494765713,0.6129943502824858,0.41512605042016804
Case,PaperLTNFROZEN-300,Paper,paper-0.3-1,0.5579357164282803,0.6044520547945206,0.5180672268907563
Case,PaperLTNFROZEN-350,Paper,paper-0.3-1,0.6167637191990054,0.6321585903083701,0.6021008403361344
Case,PaperLTNFROZEN-400,Paper,paper-0.3-1,0.6613087923137081,0.6321585903083701,0.6932773109243697
Case,PaperLTNFROZEN-50,Paper,paper-0.3-1,0.6041791199937626,0.6321585903083701,0.5785714285714285
