axis,ad,process_model,dataset_name,f1,precision,recall
Case,HugeDAE,Huge,huge-0.3-1,0.2500376789751319,0.7777777777777778,0.14896291640477688
Case,HugeDAE-Leaky-10,Huge,huge-0.3-1,0.3841894497453898,0.76,0.257071024512885
Case,HugeDAE-Leaky-100,Huge,huge-0.3-1,0.4438715462646416,0.7741935483870968,0.31112507856693905
Case,HugeDAE-Leaky-150,Huge,huge-0.3-1,0.43858836606150436,0.8333333333333333,0.29761156505342556
Case,HugeDAE-Leaky-200,Huge,huge-0.3-1,0.3789156017129177,0.8529411764705883,0.24355751099937148
Case,HugeDAE-Leaky-25,Huge,huge-0.3-1,0.3615211545848653,0.84375,0.23004399748585797
Case,HugeDAE-Leaky-250,Huge,huge-0.3-1,0.248557944415312,0.75,0.14896291640477688
Case,HugeDAE-Leaky-300,Huge,huge-0.3-1,0.248557944415312,0.75,0.14896291640477688
Case,HugeDAE-Leaky-50,Huge,huge-0.3-1,0.23302335640138408,0.8333333333333333,0.13544940289126337
Case,HugeLTNFROZEN-10,Huge,huge-0.3-1,0.4701959959214721,0.7714285714285714,0.338152105593966
Case,HugeLTNFROZEN-100,Huge,huge-0.3-1,0.44907526407911963,0.8636363636363636,0.3034255185417976
Case,HugeLTNFROZEN-150,Huge,huge-0.3-1,0.492509955812558,0.8541666666666667,0.3460087994971716
Case,HugeLTNFROZEN-200,Huge,huge-0.3-1,0.5425184992023112,0.7364130434782609,0.42944688874921433
Case,HugeLTNFROZEN-25,Huge,huge-0.3-1,0.5764834285490391,0.6562850729517397,0.5139849151477058
Case,HugeLTNFROZEN-250,Huge,huge-0.3-1,0.6290921041285027,0.5805318138651472,0.6865179132620993
Case,HugeLTNFROZEN-300,Huge,huge-0.3-1,0.5244728152844066,0.6692942942942943,0.43117536140791957
Case,HugeLTNFROZEN-50,Huge,huge-0.3-1,0.5965620528012487,0.6254331254331255,0.5702388434946575
