axis,ad,process_model,dataset_name,f1,precision,recall
Case,PaperDAE,Paper,paper-0.3-1,0.4165416444853119,0.6063829787234043,0.3172268907563025
Case,PaperDAE-Leaky-10,Paper,paper-0.3-1,0.38416946969154797,0.6027397260273972,0.2819327731092437
Case,PaperDAE-Leaky-100,Paper,paper-0.3-1,0.3725357817985417,0.6458333333333334,0.26176470588235295
Case,PaperDAE-Leaky-150,Paper,paper-0.3-1,0.4606177646318832,0.6189024390243902,0.36680672268907566
Case,PaperDAE-Leaky-200,Paper,paper-0.3-1,0.37515519581139734,0.6224489795918368,0.2684873949579832
Case,PaperDAE-Leaky-25,Paper,paper-0.3-1,0.2988964399276763,0.6144578313253012,0.19747899159663865
Case,PaperDAE-Leaky-250,Paper,paper-0.3-1,0.31522380641754416,0.7678571428571428,0.19831932773109243
Case,PaperDAE-Leaky-300,Paper,paper-0.3-1,0.44103783349006104,0.6073825503355704,0.346218487394958
Case,PaperDAE-Leaky-350,Paper,paper-0.3-1,0.4072842081524497,0.60431654676259,0.30714285714285716
Case,PaperDAE-Leaky-400,Paper,paper-0.3-1,0.40295660958939417,0.6436781609195402,0.29327731092436976
Case,PaperDAE-Leaky-50,Paper,paper-0.3-1,0.3566706700443063,0.6382978723404256,0.24747899159663866
