axis,ad,process_model,dataset_name,f1,precision,recall
Case,LargeDAE,Large,large-0.3-1,0.2381679389312977,0.5777777777777777,0.15
Case,LargeDAE-Leaky-10,Large,large-0.3-1,0.27832798121812347,0.574468085106383,0.18365384615384617
Case,LargeDAE-Leaky-100,Large,large-0.3-1,0.27301356589147285,0.5975609756097561,0.17692307692307693
Case,LargeDAE-Leaky-150,Large,large-0.3-1,0.33864355159892234,0.6020408163265306,0.23557692307692307
Case,LargeDAE-Leaky-200,Large,large-0.3-1,0.2799575821845175,0.5789473684210527,0.18461538461538463
Case,LargeDAE-Leaky-25,Large,large-0.3-1,0.26658265551609583,0.5909090909090909,0.17211538461538461
Case,LargeDAE-Leaky-250,Large,large-0.3-1,0.2922511034820991,0.59,0.19423076923076923
Case,LargeDAE-Leaky-300,Large,large-0.3-1,0.35626767200754006,0.5675675675675675,0.2596153846153846
Case,LargeDAE-Leaky-350,Large,large-0.3-1,0.4282398452611219,0.5857142857142857,0.3375
Case,LargeDAE-Leaky-50,Large,large-0.3-1,0.3320786422450009,0.5857142857142857,0.23173076923076924
Case,LargeLTNFROZEN-10,Large,large-0.3-1,0.5200097773132618,0.6367924528301887,0.4394230769230769
Case,LargeLTNFROZEN-100,Large,large-0.3-1,0.6870834570033189,0.6020996878842334,0.8
Case,LargeLTNFROZEN-150,Large,large-0.3-1,0.6528236796713498,0.603060306030603,0.7115384615384616
Case,LargeLTNFROZEN-200,Large,large-0.3-1,0.6161009217604682,0.6464646464646464,0.5884615384615385
Case,LargeLTNFROZEN-25,Large,large-0.3-1,0.5880759247242051,0.645,0.5403846153846154
Case,LargeLTNFROZEN-250,Large,large-0.3-1,0.6427519297806076,0.5461997019374069,0.7807692307692308
Case,LargeLTNFROZEN-300,Large,large-0.3-1,0.688237879009814,0.6473684210526316,0.7346153846153847
Case,LargeLTNFROZEN-350,Large,large-0.3-1,0.5515950565632656,0.6451612903225806,0.48173076923076924
Case,LargeLTNFROZEN-50,Large,large-0.3-1,0.6184506734729217,0.6504854368932038,0.5894230769230769
