axis,ad,process_model,dataset_name,f1,precision,recall
Case,MediumDAE,Medium,medium-0.3-1,0.2690311117304811,0.6111111111111112,0.17248157248157248
Case,MediumDAE-Leaky-10,Medium,medium-0.3-1,0.24579911744937022,0.5416666666666666,0.15896805896805896
Case,MediumDAE-Leaky-100,Medium,medium-0.3-1,0.2679389312977099,0.6,0.17248157248157248
Case,MediumDAE-Leaky-150,Medium,medium-0.3-1,0.2361111111111111,0.5,0.15454545454545454
Case,MediumDAE-Leaky-200,Medium,medium-0.3-1,0.26702168124762266,0.5909090909090909,0.17248157248157248
Case,MediumDAE-Leaky-25,Medium,medium-0.3-1,0.2690311117304811,0.6111111111111112,0.17248157248157248
Case,MediumDAE-Leaky-250,Medium,medium-0.3-1,0.3062256223111305,0.6111111111111112,0.2042997542997543
Case,MediumDAE-Leaky-300,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-350,Medium,medium-0.3-1,0.3249516441005803,0.5714285714285714,0.22702702702702704
Case,MediumDAE-Leaky-50,Medium,medium-0.3-1,0.26702168124762266,0.5909090909090909,0.17248157248157248
Case,MediumLTNFROZEN-10,Medium,medium-0.3-1,0.3561266108478903,0.5496503496503496,0.2633906633906634
Case,MediumLTNFROZEN-100,Medium,medium-0.3-1,0.49198693555752193,0.6420765027322404,0.39877149877149876
Case,MediumLTNFROZEN-150,Medium,medium-0.3-1,0.5619808881122123,0.6516917293233082,0.493980343980344
Case,MediumLTNFROZEN-200,Medium,medium-0.3-1,0.5002732732732732,0.6363000931966449,0.41216216216216217
Case,MediumLTNFROZEN-25,Medium,medium-0.3-1,0.585377789169226,0.6469298245614035,0.5345208845208845
Case,MediumLTNFROZEN-250,Medium,medium-0.3-1,0.5432349319059326,0.6179411764705882,0.48464373464373467
Case,MediumLTNFROZEN-300,Medium,medium-0.3-1,0.3992707744691879,0.5986842105263157,0.29950859950859954
Case,MediumLTNFROZEN-350,Medium,medium-0.3-1,0.5438577430613857,0.6513270547945205,0.4668304668304668
Case,MediumLTNFROZEN-50,Medium,medium-0.3-1,0.4546228918269505,0.6227272727272727,0.357985257985258
